;name;description;price;scrap_date;supplier;type_of_product;sub_type_product;product_link
423;BASE VERDURERO CAJON 30CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plásticas
Bandejas plasticas
Riel metálico de alta resistencia
Se entrega armada";$65.000 $45.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/base-verdurero-cajon-30/
424;MUEBLE DE COCINA SEMI AMERICANO 110CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel metalico de alta resistencia
Bisagra metálica regulable
Vidrio bronce 4mm
No necesita armado
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$185.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-semi-americano-blanco-110cm-2/
425;BASE LAVAPLATO DOBLE POZO 120CM IZQUIERDO;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plásticas
Riel telescopico de alta resistencia
Bisagra metálica regulable
Lavaplato doble pozo
No necesita armado
*IMAGEN DE REFERENCIA. SOLO BASE, NO INCLUYE LATA NI GRIFERIA.";$195.000 $175.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/lavaplatos/lavaplato-doble-pozo-120cm-izquierdo/
426;DESPENSA SIMPLE 50CM BLANCA;"Trabajado en madera Mdf de 15mm.
Bisagras metálicas
Pintado en pintura acrílica";$165.000 $145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/despensas/despensa-simple-50cm-blanca/
427;MUEBLE DE COCINA SEMI AMERICANO 150cm;"Trabajados en melamina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$345.000 $295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-semi-americano-150cm/
428;DESPENSA BLANCA 150cm;"Trabajado en madera Mdf de 15mm.
Bisagras metálicas
Pintado en pintura acrílica";$145.000 $125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/despensas/despensa-blanca-150cm/
429;MUEBLE DE COCINA SEMI AMERICANO 130cm;"Trabajados en melamina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$295.000 $275.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-semi-americano-130cm/
430;MUEBLE DE COCINA SEMI AMERICANO 180cm;"Trabajados en melanina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$495.000 $395.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-semi-americano-180cm/
431;DESPENSA DOBLE 60CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel metalico de alta resistencia
Bisagra metálica regulable
Vidrio bronce 4mm
  Nota: Nuestros muebles son de fabricación nacional y se entregan armados.";$145.000 $125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/despensas/despensa-doble-60cm/
432;MUEBLE DE COCINA SEMI AMERICANO 200cm;"Trabajados en melanina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$495.000 $445.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-semi-americano-200cm/
433;MUEBLE DE COCINA BASE Y COLGANTE 130cm.;"Trabajados en melamina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$335.000 $305.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-base-y-colgante-130cm/
434;MUEBLE DE COCINA AMERICANO 150cm.;"Trabajados en melamina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$425.000 $395.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-americano-150cm/
435;DESPENSA BLANCA 1mt;"Trabajado en madera Mdf de 15mm.
Bisagras metálicas
Pintado en pintura acrílica";$115.000 $105.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/despensas/despensa-blanca/
436;MUEBLE DE COCINA SEMI AMERICANO NOGAL 110CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel metalico de alta resistencia
Bisagra metálica regulable
Vidrio bronce 4mm
No necesita armado
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$185.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-semi-americano-nogal-110cm/
437;MUEBLE DE COCINA AMERICANO 180cm.;"Trabajados en melamina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$495.000 $465.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-americano-180cm/
438;DESPENSA DOBLE 50CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel metalico de alta resistencia
Bisagra metálica regulable
Vidrio bronce 4mm
  Nota: Nuestros muebles son de fabricación nacional y se entregan armados.";$125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/despensas/despensa-doble-50cm/
439;DESPENSA SIMPLE 40CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel metalico de alta resistencia
Bisagra metálica regulable
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$105.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/despensas/despensa-simple-40cm/
440;MUEBLE DE COCINA BASE Y COLGANTE 120cm.;"Trabajados en melamina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$325.000 $295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-base-y-colgante-120cm/
441;BASE MUEBLE DE COCINA 120CM;"Fabricado en  melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plásticas
Riel metálico de alta resistencia
Bisagra metálica regulable
No necesita armado";$195.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/base-mueble-de-cocina-120cm/
442;BASE LAVAPLATO SIMPLE 100CM DERECHO;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plásticas
Riel telescopico de alta resistencia
Bisagra metálica regulable
Lavaplato doble pozo
No necesita armado
*IMAGEN DE REFERENCIA. SOLO BASE, NO INCLUYE LATA NI GRIFERIA.";$185.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/lavaplatos/lavaplato-simple-100cm-derecho/
443;BASE LAVAPLATO DOBLE POZO 120CM DERECHO;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plásticas
Riel telescopico de alta resistencia
Bisagra metálica regulable
Lavaplato doble pozo
No necesita armado
*IMAGEN DE REFERENCIA. SOLO BASE, NO INCLUYE LATA NI GRIFERIA.";$195.000 $175.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/lavaplatos/lavaplato-doble-pozo-120cm-derecho/
444;MUEBLE DE COCINA AMERICANO 2mt.;"Trabajados en melamina de 500 ciclos antibacteriana
Fijaciones con tornillos tipo soberbio.
Manillas metálicas
Riel telescopico Ducasse de alta resistencia
Bisagra metálica regulable
Base reforzada en melamina para una mayor firmeza y estabilidad
Vidrio bronce 4mm
  Nota: El color de la cubierta puede cambiar segun el requerimiento del cliente.";$545.000 $495.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/muebles-de-cocina/mueble-de-cocina-semi-americano-150cm-copia/
445;BASE LAVAPLATO SIMPLE 100CM IZQUIERDO;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plásticas
Riel telescopico de alta resistencia
Bisagra metálica regulable
Lavaplato doble pozo
No necesita armado
*IMAGEN DE REFERENCIA. SOLO BASE, NO INCLUYE LATA NI GRIFERIA.";$185.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/cocina/lavaplatos/lavaplato-simple-100cm-izquierdo/
446;CAMA LINEA PLANA PLAZA 1/2 SIN COLCHON;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal";$125.000 $95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-linea-plana-plaza-12-sin-colchon/
447;COMODA RUSTICA 150CM;"Fabricado en Pino y Terciado estructural
Riel metálico
Cajones en terciado encolados
Tiradores metalicos
 ";$295.000 $245.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-rustica-150cm/
448;VELADOR RUSTICO 1 PUERTA 2 CAJONES;"Fabricado en Pino y terciado
Cajon con riel metalico
Bisagras metalicas";$85.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-rustico-2-cajones-1-puerta/
449;CAMA LINEA PLANA PLAZA SIN COLCHON;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal";$125.000 $95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-linea-plana-plaza-sin-colchon/
450;CAMA EUCA PLAZA 1/2 CON COLCHON DE RESORTE;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal
Colchon de espuma con resortes de 20cm de alto";$225.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-euca-plaza-12-con-colchon-de-resorte/
451;CAJONERA 80X120 RUSTICA;"Fabricado en Pino y terciado
Riel metálico
Cajones en terciado encolados
Tiradores metalicos
 ";$195.000 $175.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-80x120-rustica/
452;CAMA EUCA PLAZA 1/2 SIN COLCHON;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal";$135.000 $105.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-euca-plaza-12-sin-colchon/
453;VELADOR 2 CAJONES CORAZON;"Trabajado en madera Mdf de 15mm.
Bisagras metálicas
Pintado en pintura acrílica";$65.000 $55.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-2-cajones-corazon/
454;COMODA RUSTICA 120CM;"Fabricado en Pino y Terciado
Riel metálico
Cajones en terciado encolados
Tiradores metalicos
 ";$275.000 $225.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-rustica-120cm/
455;COMODA RUSTICA 100CM;"Fabricado en Pino y terciado
Riel metálico
Cajones en terciado encolados
Tiradores metalicos
 ";$225.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-rustica-100cm/
456;COMODA VINTAGE 200CM;"Fabricado en Pino y Terciado
Riel metálico
Cajones en terciado encolados
Tiradores metalicos";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-vintage-200cm/
457;COMODA ROPERO INFANTIL NIÑA;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica";$195.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/comoda-ropero-infantil-nina/
458;ROPERO CLOSET VINTAGE 80CM;"Trabajado en terciado y pino
Madera cepillada tinturada y lacada para mayor duración en el tiempo
Bisagras metálicas
Tiradores metálicos
 ";$365.000 $245.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-vintage-80cm/
459;ROPERO REPISA INFANTIL;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica.";$185.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-repisa-arcoiris/
460;CAJONERA INFANTIL 80cm;"Trabajado en madera Mdf de 15mm.
Rieles metálicas
Pintado en pintura acrílica";$95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/cajoneras-bebes/cajonera-4-cajones-3/
461;CAMAROTE LINEA PLANA PLAZA SIN COLCHON;"Camarote fabricado en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Fijaciones con Pernos y Tarugos";$195.000 $175.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/camarote-linea-plana-plaza-sin-colchon/
462;ESCRITORIO PINTADO 150CM;"Trabajado en madera Mdf de 15mm.
Rieles metálicas
Tiradores metalicos
Pintado en pintura acrílica";$195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/oficina/escritorios/escritorio-1-50/
463;ROPERO MINI CORAZON;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica";$155.000 $125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-mini-corazon/
464;ROPERO MINI CUBO INFANTIL AUTO;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en esmalte acrilico colores a eleccion";$165.000 $145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-mini-cubo-infantil-auto/
465;CAMA EUCA PLAZA SIN COLCHON;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal";$135.000 $105.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-euca-plaza-sin-colchon/
466;CAMA LINEA PLANA PLAZA CON COLCHON DE RESORTE;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal
Colchon de espuma con resorte de 20cm de alto";$235.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-linea-plana-plaza-con-colchon-de-resorte/
467;COMODA VINTAGE 100CM;"Fabricado en Pino y terciado
Riel metálico
Cajones en terciado encolados
Tiradores metalicos
 ";$225.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-vintage-100cm/
468;ROPERO MINI CUBO CORAZON;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica";$165.000 $145.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-mini-cubo-corazon/
469;CAJONERA INFANTIL 65cm;"Trabajado en madera Mdf de 15mm.
Rieles metálicas
Pintado en pintura acrílica";$95.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/cajoneras-bebes/cajonera-4-cajones-4/
470;COMODA VINTAGE 150CM;"Fabricado en Pino y Terciado estructural
Riel metálico
Cajones en terciado encolados
Tiradores metalicos
 ";$295.000 $245.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-vintage-150cm/
471;ROPERO CUBO INFANTIL PARAGUAS;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en esmalte acrilico colores a eleccion";$225.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-cubo-infantil-paraguas/
472;ROPERO CUBO INFANTIL CORAZON;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en esmalte acrilico colores a eleccion";$225.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-cubo-corazon-2/
473;ROPERO CLOSET VINTAGE 110CM;"Trabajado en terciado y pino
Madera cepillada tinturada y lacada para mayor duración en el tiempo
Bisagras metálicas
Tiradores metálicos
 ";$395.000 $265.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-vintage-110cm/
474;ROPERO CLOSET RUSTICO 110CM;"Trabajado en terciado y pino
Madera cepillada tinturada y lacada para mayor duración en el tiempo
Bisagras metálicas
Tiradores metálicos
 ";$395.000 $265.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-rustico-110cm/
475;ROPERO CUBO INFANTIL AUTO;"Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica.";$225.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/closet-bebes/ropero-cubo-infantil-auto/
476;VELADOR 1 CAJON 1 PUERTA;"Fabricado en Placa de Eucaliptus
Cajon con riel metalico
Bisagras metalicas";$45.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-1-cajon-1-puerta/
477;CAMA LINEA PLANA PLAZA 1/2 CON COLCHON DE RESORTE;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal
Colchon de espuma con resorte de 20cm de alto";$245.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-linea-plana-plaza-12-con-colchon-de-resorte/
478;CAMA EUCA PLAZA 1/2 CON COLCHON DE ESPUMA;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal
Colchon de espuma de 18cm de alto";$165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-euca-plaza-12-con-colchon/
479;COMODA CUBITO INFANTIL;"MUEBLES EDEN INFANTIL
Trabajado en madera Mdf de 15mm.
Bisagra y rieles metálicas
Pintado en pintura acrílica
 ";$195.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/cajoneras-bebes/comoda-cubito-infantil/
480;COMODA RUSTICA PINO OREGON 120CM;"Madera Pino Oregon seco, tinturado y lacado.
Tiradores de madera.
Características del Pino Oregon: Madera de color amarillo-rojizo, resistente, liviana, de veta vistosa, firme y resistente.
NOTA: Los detalles de la veta en la madera son parte de su originalidad y es la ecencia de los muebles rústicos.";$495.000 $395.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-rustica-pino-oregon-120cm/
481;CAMA LINEA PLANA PLAZA 1/2 CON COLCHON DE ESPUMA;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal
Colchon de espuma de 18cm de alto";$195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-linea-plana-plaza-12-con-colchon-de-espuma/
482;ROPERO CLOSET MELAMINA 145CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel telescopico metalico de alta resistencia
Bisagra metálica regulable
  Nota: Nuestros muebles son de fabricación nacional y se entregan armados.";$295.000 $245.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-melamina-145cm/
483;ROPERO CLOSET 100CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel telescopico metalico de alta resistencia
Bisagra metálica regulable
  Nota: Nuestros muebles son de fabricación nacional y se entregan armados.";$195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-100cm-melamina/
484;ROPERO CLOSET MINI 75CM;"Trabajados en melamina de 15mm
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel telescopico metalico de alta resistencia
Bisagra metálica regulable
  Nota: Nuestros muebles son de fabricación nacional y se entregan armados.";$175.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-mini-75cm/
485;ROPERO CLOSET RUSTICO 150cm;"Madera Pino Oregon seco, tinturado y lacado.
Bisagras y tiradores metalicos de alta resistencia.
Características del Pino Oregon: Madera de color amarillo-rojizo, resistente, liviana, de veta vistosa, firme y resistente.
NOTA: Los detalles de la veta en la madera son parte de su originalidad y es la ecencia de los muebles rústicos.";;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/closet-rustico-150cm/
486;COMODA RUSTICA PINO OREGON 90CM;"Madera Pino Oregon seco, tinturado y lacado.
Tiradores de madera.
Características del Pino Oregon: Madera de color amarillo-rojizo, resistente, liviana, de veta vistosa, firme y resistente.
NOTA: Los detalles de la veta en la madera son parte de su originalidad y es la ecencia de los muebles rústicos.";$295.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-rustica-pino-oregon-90cm/
487;VELADOR RUSTICO PINO OREGON TIRADOR MADERA;"Madera Pino Oregon seco, tinturado y lacado.
Bisagras metalicos de alta resistencia.
Tiradores de madera.
Características del Pino Oregon: Madera de color amarillo-rojizo, resistente, liviana, de veta vistosa, firme y resistente.
NOTA: Los detalles de la veta en la madera son parte de su originalidad y es la ecencia de los muebles rústicos.";$195.000 $165.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-rustico-pino-oregon-tirador-madera/
488;CAJONERA 80X120 EUCA;"Fabricado en Placa de Eucaliptus
Riel metálico
Cajones en terciado encolados
Tiradores de madera
 ";$185.000 $155.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-80x100-euca/
489;COMODA VINTAGE 120CM;"Fabricado en Pino y Terciado
Riel metálico
Cajones en terciado encolados
Tiradores metalicos
 ";$275.000 $225.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-vintage-120cm/
490;ROPERO CLOSET RUSTICO 150CM;"Bisagras metalicas
Rieles telescopicos extraresistentes
Terciado con placa de pino seco pintado y lacado en acrilico.";$395.000 $325.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/closet/ropero-closet-rustico-150cm/
491;CAJONERA MELAMINA 4 CAJONES 80X100;"Trabajados en melamina de 15mm
1 Cajon con llave
Fijaciones con tornillos tipo soberbio
Manillas plasticas
Riel telescopico metalico de alta resistencia
Bisagra metálica regulable
  Nota: Nuestros muebles son de fabricación nacional y se entregan armados.";$175.000 $125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/cajonera-melamina-4-cajones-80x100/
492;COMODA MELAMINA 150CM;"Trabajados en melamina de 15mm.
Rieles Ducasse de alta resistencia.
Fijaciones con tornillos tipo soberbio.
Base reforzada para una mayor firmeza y estabilidad.";$295.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-melamina-150cm/
493;VELADOR INFANTIL 2 CAJONES AUTO;"Trabajado en Mdf de 15mm.
Bisagras metálicas
Pintado en pintura acrílica";$65.000 $55.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/veladores/velador-infantil-2-cajones-auto/
494;CAMA EUCA PLAZA CON COLCHON DE RESORTE;"Cama trabajada en placa de Eucaliptus tinturada y lacada para mayor duracion en el tiempo
Largueros en pino seco cepillado
Somier de pino clavado
Pernos de metal
Colchon de espuma con resortes de 20cm de alto";$195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/camas/cama-euca-plaza-con-colchon-de-resorte/
495;LIBRERO BANANO;"Trabajado en madera Mdf de 15mm.
Rieles metálicas
Tiradores plasticos
Pintado en pintura acrílica";$125.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/bebes/libreros/librero-banano/
496;COMODA 120X95CM EUCA;"Fabricado en Placa de Eucaliptus
Riel metálico
Cajones en terciado encolados
Tiradores metalicos
 ";$245.000 $195.000;2023-03-04 22:57:57;https://muebleschile.cl/;;;https://muebleschile.cl/shop/habitacion/cajoneras/comoda-120x95cm-euca/
